id,text,Anger,Fear,Joy,Sadness,Surprise
eng_train_track_a_00513,""" and look in my rear view mirror.",0,1,0,0,0
eng_train_track_a_00514,"However, I made sure to take a few swishes of water just so my mouth felt like it got a lot of moisture.",0,0,1,0,0
eng_train_track_a_00515,"How I do miss so much the ability to just go here or there whenever my heart desires to go $ But alas I no longer drive; it is for the safety of the world, at large; that is!",0,0,0,1,0
eng_train_track_a_00516,So the police looked for footprints first.,0,1,0,0,0
eng_train_track_a_00517,"Because I haven't trained for this run at all, my legs gave up on me around 10 miles in.",0,1,0,1,0
eng_train_track_a_00518,"Instead of feeling a smooth, round surface, my tongue encountered a rough, jagged hollow.",0,1,0,1,0
eng_train_track_a_00519,Watch the mask re-cover my face.,0,0,0,0,0
eng_train_track_a_00520,"With a surge of excitement about making the trip to Meadowlands, I also had a sense of dread because I realized what kind of car they were driving.",0,1,1,0,0
eng_train_track_a_00521,"Several bees had managed to penetrate right through the gloves, but I know there must have been more since I think I must have put my hands right into the top of the nest.I tried some vinegar to ease the pain: no luck.",0,1,0,0,0
eng_train_track_a_00522,Finally found out that I have bad whip lash and strained the tendons in my neck.,0,1,0,1,0
eng_train_track_a_00523,My ex and I were both crazy.,0,0,0,0,0
eng_train_track_a_00524,"I took my eye away from the camera and found the little guy ( or little girl, can't really tell ) a few feet above me now.",0,0,0,0,0
eng_train_track_a_00525,"Nothing like the city to remind you that you are among humans and animals.ProActive Acne Shit Review: So, after only a week of using ProActive, I started to notice the difference in my skin.",0,0,1,0,0
eng_train_track_a_00526,"I pulled it up, still heard the gushing sound, so I turned my head, and the other one stopped immediately.",0,1,0,0,0
eng_train_track_a_00527,I get close enough to see the empty bottle and it starts moving a little.,0,1,0,0,1
eng_train_track_a_00528,I had to get on my knees and hang over the back of the seat.,0,1,0,0,0
eng_train_track_a_00529,I swear my heart halted for a split second before sprinting.,0,1,0,0,1
eng_train_track_a_00530,"Exactly a year ago i remember sitting at home on my laptop, talking to adam and whoever else, it wasnt quit as cold as it has been lately and i remember having a huge smile on my face.",0,0,1,1,0
eng_train_track_a_00531,"But the thought of sleeping alone... I'm weak, I admit it.June 26, 2008 * Dear Dani, I can't talk to you about everything that's going on with me without feeling the burden of guilt settle over my heart.",0,1,0,1,0
eng_train_track_a_00532,"It's also on the front of my upper legs, the back of my lower legs, and the tops of my feet.",0,0,0,0,0
eng_train_track_a_00533,"""Do you believe in our lord and savior?",0,1,0,0,0
eng_train_track_a_00534,I used to be a miner.,0,0,0,1,0
eng_train_track_a_00535,My pencil is in my hand.,0,0,0,0,0
eng_train_track_a_00536,"One flew up and landed on my knee, another kept trying to draw attention to himself by flying up just inches from my face.",0,1,0,0,1
eng_train_track_a_00537,Had to sit with her in the car as she was howling in pain and bleeding on me.,0,1,0,1,0
eng_train_track_a_00538,"The hike was pleasant enough at first, walking on a slight incline, enjoying the scenery and the multitude of grasshoppers ( sweet jaysis, some of them were soooo big I'm sure they had skeletons ) almost flying into my face every step or so, I thought `` Ah!",0,1,1,0,1
eng_train_track_a_00539,It was the dance of my heart.,0,0,1,0,0
eng_train_track_a_00540,"The first one was far enough ahead that it didn't startle me so much.Anyway, for the gruesomely curious, here are some pics of my injuries: My elbow got the worst of it.",1,1,0,1,0
eng_train_track_a_00541,"There were just these empty, black, sockets.",0,1,0,1,1
eng_train_track_a_00542,"It could have been slaughter, but he turned his wheel.",0,1,0,0,1
eng_train_track_a_00543,I'll never forget the bitch-death-glare she shot me.,1,1,0,0,0
eng_train_track_a_00544,"I could feel it on my back; cold, wet and aged.",0,1,0,1,0
eng_train_track_a_00545,"I was doing well emotionally last night and was feeling okay about not having Baby in my arms yet, but this morning has been a lot harder.",0,0,0,1,0
eng_train_track_a_00546,"`` That $ smell, '' I said softly, closing my eyes and feeling it rush over me as Xavier smiled down at me and shook his head slightly.",0,0,1,0,0
eng_train_track_a_00547,`` The dead elf that lives in my head. '',0,1,1,1,1
eng_train_track_a_00548,It was one of my most shameful experiences.,0,1,0,1,0
eng_train_track_a_00549,My great-grandparents had an arranged marriage.,0,0,0,0,1
eng_train_track_a_00550,"Satan said to him, ""God will do everything in His power to destroy you.",1,1,0,1,1
eng_train_track_a_00551,"my throat is tight, my nose is numb.",0,1,0,1,0
eng_train_track_a_00552,Chapter FourI rolled over in my bunk and yawned stretching my arms above me.,0,0,1,0,0
eng_train_track_a_00553,"So he should be eating the pizza I'm stuffing into my face, like a chipmunk.I understand the impulse these days.",0,0,1,0,0
eng_train_track_a_00554,The very last final I had to take for the semester.,0,1,0,0,0
eng_train_track_a_00555,I wish there was some way to know which dreams were going to come true.,0,1,0,1,1
eng_train_track_a_00556,"It's eyes were on the front of it's head, not the side.",0,0,0,0,1
eng_train_track_a_00557,"v-neck shirt, I moved slowly throughout the house, doing my usual morning duties ( diaper changes, breakfast, coffee ), quite lethargically, occasionally brushing a strand of ( dirty ) hair away from my eyes with my hand.",0,0,0,1,0
eng_train_track_a_00558,"Pretty eerie, but awesome",0,1,1,0,1
eng_train_track_a_00559,"I witnessed as the age old rock tradition of holding up lighters spread across the 28,000 person deep crowd... lighting up the entire audience... the hair on my arms started to raise until I noticed that....",0,1,1,0,0
eng_train_track_a_00560,That did a number on my stomach.,0,1,0,0,0
eng_train_track_a_00561,"Sometimes the two colide so well together, my house becomes as much of a mess as my head is and it's emberassing to show.",0,1,0,1,0
eng_train_track_a_00562,( Notice my toes have nail polish on-that was New Year's resolution # 21 $ ) Then Esm decorated the body tracing.,0,0,1,0,0
eng_train_track_a_00563,"Despite my literal and non-literal `` growing up '' in another place, I had always felt a claim to Calgary, a belonging that wound deep through my bones.",0,0,1,0,0
eng_train_track_a_00564,"But occasionally, my nerves still do get the best of me, and I start to flop around in the breathless panic of a fish pulled out of water and tossed onto the floor to die helplessly.",0,1,0,0,0
eng_train_track_a_00565,So anyways it's late at night and I was down in my living room sleeping on my couch.,0,0,0,0,0
eng_train_track_a_00566,"My head throbbed with every word that was spoken and while I had ignored it, it was getting to be too much.",0,1,0,1,0
eng_train_track_a_00567,I went straight home and had a shower.,0,0,0,0,0
eng_train_track_a_00568,"I opened the do0r to his bedro0m and saw... Awwww... His whole ro0m was filled with red, pink and white ballo0ns...:] thats my babe tryin to walk through all of the ballo0ns... and i had to sort through all the ballo0ns and lo0k for two ballo0ns with surprises in them Then he gave me roses he made out of M & ms:], you know what i mean ( ( sorry my thumbs retarded ) )",0,1,1,0,1
eng_train_track_a_00569,I silently sneak out to investigate its source......,0,1,0,0,1
eng_train_track_a_00570,Closest analogy I could come up with.,0,1,0,0,0
eng_train_track_a_00571,I was walking next to the truck on one of those raised cement curb bumpers when my ankle folded in half.,0,1,0,1,0
eng_train_track_a_00572,Another bumped into my head and * buzzed * there for a moment-ACK!,0,1,0,0,1
eng_train_track_a_00573,"R-I get home and park, just when I think everything is about to turn around, I slip on the ice, and fall flat on my back.",0,1,0,0,1
eng_train_track_a_00574,When I walked into recovery my heart was pounding.,0,1,0,0,0
eng_train_track_a_00575,I found an old sweatshirt on the floor and tied it tightly around my leg.,0,1,0,0,0
eng_train_track_a_00576,"Then suddenly, she heard a strange thump; but looking around saw nothing.",0,1,0,0,1
eng_train_track_a_00577,"I reach down and run my fingers all over the slippery little roundness, feel it lean away and there is no shoulder dystocia, the neck is free and no cord.",0,1,0,0,0
eng_train_track_a_00578,"The light pierced through my half lidded eyes and I winced, squeezing my eyes shut once more.",0,1,0,0,0
eng_train_track_a_00579,I had to keep my eyes closed for that time.,0,1,0,0,0
eng_train_track_a_00580,Completely lost my mind.,1,1,0,1,1
eng_train_track_a_00581,"Probably just going to be buried, but at least I can tell this story somewhere.",0,0,0,1,0
eng_train_track_a_00582,she was very wrong.,1,0,0,0,0
eng_train_track_a_00583,My balls hurt so badly that I could barely even walk.,0,1,0,1,0
eng_train_track_a_00584,"I feel my head hurting, and the next thing I know school's over, I'm in the front of it with him and Traci, and he's pointing a finger at me and sort-of-yelling-sort-of-talking, and saying `` You faker! ''",1,1,0,1,1
eng_train_track_a_00585,Brighter than if you turned on every light in the room and even brighter than during the day time with the shades up.,0,0,0,0,1
eng_train_track_a_00586,"Its most famous picture is Picasso's Guernica, inspired by the civil war Spain was enduring.It has a selection of amazing Surrealist works by Dali and a number by Joan Miro, some of which were laughably simplistic to my eyes and a selection of art from the 1940s to present in its permanent collection.For its temporary exhibitions it had one on digital art and new media.My favourite works were the series of ` mirrors ' by Daniel Rozin from Israel.",0,0,1,0,0
eng_train_track_a_00587,"About 1 hour of being in the tent, a light appeared that we could see through the canvas.",0,1,0,0,1
eng_train_track_a_00588,"I picked my head up, and the light coming through my window was far too bright, but I could still make out where my phone was.",0,1,0,0,0
eng_train_track_a_00589,Maybe I should try to get my hands on some.,0,0,0,0,0
eng_train_track_a_00590,"At this point I am starting to have an anxiety attack, but I keep listening.",0,1,0,0,0
eng_train_track_a_00591,"It's Friday night, I am home in my jammies, watching something stupid on TV with my legs all covered up like a good girl.",0,0,1,0,0
eng_train_track_a_00592,"I dropped her at her house, assumed she thought it went as badly as I did, and thought nothing more of it.",0,0,0,1,0
eng_train_track_a_00593,"Another fun fact was that the dance floor was all sand, which got between my toes, and there were about 5 million flies buzzing around.",0,1,0,1,0
eng_train_track_a_00594,It was so fucking weird.,0,1,0,0,1
eng_train_track_a_00595,"Leaning my head back into the basin, I close my eyes and as the young girl behind me streams hot water through my hair, I feel the jangling tension slowly subsiding inside my body.",0,0,1,0,0
eng_train_track_a_00596,"But when i see, what i'm missing I just can't take it SO here i sit miserably all alone... Its your eyes and your smile that puts the beat in my heart And to know I can't have this just tears me apart....",0,1,0,1,0
eng_train_track_a_00597,He is still serving time in prison for drug trafficking.,1,1,0,1,0
eng_train_track_a_00598,"The whole class turned to look at me and i felt my cheeks flame up a wonderul crimson colour as I tried to bury my head back into my book, i wanted to look back up take one more glimpse at her but I daren't.",0,1,0,1,0
eng_train_track_a_00599,We've been friends ever since then.,0,0,1,0,0
eng_train_track_a_00600,I had a chocolate and got up my nerve to ask about the games.,0,1,1,0,0
eng_train_track_a_00601,"A couple of years ago, I decided to go with my then girlfriend to my cities biggest music store.",0,0,1,0,0
eng_train_track_a_00602,The doctor had me put my feet in the stirrups and raised the chair and tilted me back.,0,1,0,0,0
eng_train_track_a_00603,"I swallowed a piece of meat, it sort of suctioned to the back of my throat.",0,1,0,0,0
eng_train_track_a_00604,And I got sooo tired so quick but I couldn't lay down because my head was spinning.,0,1,0,1,0
eng_train_track_a_00605,I was on a (admittedly silly) adrenaline rush.,0,1,1,0,1
eng_train_track_a_00606,"During the long and high vocals at the end, hair stood up on the back of my neck.",0,1,0,0,1
eng_train_track_a_00607,And it was awful.,0,1,0,1,0
eng_train_track_a_00608,Talk about nerve-racking.,0,1,0,0,0
eng_train_track_a_00609,You are the demon.,1,1,0,0,1
eng_train_track_a_00610,"I had a difficult time reaching the target HR, even in the lowest gear, but I still got a really nice burn in my legs.",0,0,1,0,0
eng_train_track_a_00611,Rolled my eyes at some of the religious nuts I work with.,1,0,0,0,0
eng_train_track_a_00612,"""Liutenant, we see the black patch.",0,1,0,0,1
eng_train_track_a_00613,He also had me march in place and stop to see how my feet naturally align.,0,1,0,0,0
eng_train_track_a_00614,"Something went horribly wrong at the first one and I found my head empty, my thoughts run away.",0,1,0,1,0
eng_train_track_a_00615,"Jimmy gently poured some into my mouth, dipping my head back and asking me to swallow.",0,0,0,0,0
eng_train_track_a_00616,I remember waiting for him to fall down.,1,1,0,0,0
eng_train_track_a_00617,"Now he's sobbing and screaming, finally defeated.",0,1,0,1,0
eng_train_track_a_00618,It wasn't on my shoe anymore.,0,0,1,0,1
eng_train_track_a_00619,"Wow, I'm really glad someone put this thread up.",0,0,1,0,1
eng_train_track_a_00620,I had my eye on the fabric for months.,0,0,1,0,0
eng_train_track_a_00621,It freaked my uncle right the hell out.,0,1,0,0,1
eng_train_track_a_00622,"The breeze was fresh and the sky was a soft pink with the sun softly shining over the roof tops... and there was the black woman walking down the road near me and she was singing and it was quite soothing... and it all made me think and smile... but then, It made me start to question things and my head got really tangled in its `` happiness '' and... now I feel quite tender and sensitive over nothing.",0,1,1,1,1
eng_train_track_a_00623,I also danced so much that my calves hurt for 3 days.,0,0,1,0,0
eng_train_track_a_00624,Our classmate Mark had passed away late last night in his sleep.,0,1,0,1,1
eng_train_track_a_00625,Just fresh powder underneath a pine grove.,0,0,1,0,0
eng_train_track_a_00626,The hike was absolutely gorgeous with thousands of wildflowers blooming and waterfalls tumbling down the side of the gorge... and the view from the top was stunning with the river meandering out of the Gorge... the world resting at my feet.,0,0,1,0,0
eng_train_track_a_00627,"""Gravestone says 'Died 20 February, 1957""",0,0,0,1,1
eng_train_track_a_00628,"It was SUPER foggy, I swear I started to feel droplets on my shoulders from the fog as I was waiting to cross the street.",0,0,0,0,0
eng_train_track_a_00629,accomplished I went and got my eyes checked today.,0,0,1,0,0
eng_train_track_a_00630,Was he the rapist?,0,1,0,1,1
eng_train_track_a_00631,"Bella, I'm so happy that you're home. I smiled as tears slid down my cheeks.",0,0,1,0,0
eng_train_track_a_00632,Now I am resting and I have to do my ear drops again.,0,1,0,0,0
eng_train_track_a_00633,' That infuriated me so much as I was frazzled out of my head so much already.,1,1,0,1,0
eng_train_track_a_00634,He was so very sad.,0,0,0,1,0
eng_train_track_a_00635,I thought maybe the warmth of my skin could coax the color back into existence.,0,0,0,0,0
eng_train_track_a_00636,"During the complete silence that follows, my grandfather says loudly ""Well, my god has spoken""",0,0,0,0,1
eng_train_track_a_00637,My heart dropped.,0,1,0,0,0
eng_train_track_a_00638,(I'm Native American) She said she only wanted a white american boy friend.,1,1,0,1,1
eng_train_track_a_00639,"I woke with a start, a sudden chill that spread to the tip of my nose, and found a small note resting delicately on my sheets beside my hand.",0,1,0,0,1
eng_train_track_a_00640,"I watched her live her mid-life, raise her children and then grow old.",0,0,1,1,0
eng_train_track_a_00641,I slid my hand into my pocket and took out my knife.,0,1,0,0,0
eng_train_track_a_00642,I sit there with my shotgun and wait.,0,1,0,0,0
eng_train_track_a_00643,How often has this been available in the past and I hadn't known and ended up with a kink in my neck?,1,1,0,0,0
eng_train_track_a_00644,"Black permanent marker covered the face of the music player, Words and phrases like '' '' were sloppily written in my hand writing.",0,0,0,0,0
eng_train_track_a_00645,My aunt and I are kind of doing the remedial training together and I can't wait to get on his back.,0,0,0,0,0
eng_train_track_a_00646,I couldn't stop crying.,0,1,0,1,0
eng_train_track_a_00647,and left my eyes to cry.,0,0,0,1,0
eng_train_track_a_00648,I just wanted him to feel how crappy it was to be robbed.,1,1,0,0,0
eng_train_track_a_00649,With sudden resolution I took my hands from the rail.,0,0,0,0,0
eng_train_track_a_00650,I'm pretty sure I know who you're talking about in this post.,0,0,0,0,1
eng_train_track_a_00651,It felt so unreal...,0,1,0,0,1
eng_train_track_a_00652,Or at least that's what the neurons in my brain say.,0,1,0,0,0
eng_train_track_a_00653,i need to let what im feeling right now out before the hole in my chest is getting deeper.,0,1,0,1,0
eng_train_track_a_00654,"The interesting part is, i hear nothing.",0,1,0,0,1
eng_train_track_a_00655,"Standing at the edge of my heart, I'm gazing, I'm listening Like seeing an ocean in a cold winter night Such a fear, I'm falling, breaking into pieces.",0,1,0,1,0
eng_train_track_a_00656,My stomach must be returning to normal size after months of unnecessary stretching.,0,0,0,0,0
eng_train_track_a_00657,I feel like Ted the Sad Sap.,0,0,0,1,0
eng_train_track_a_00658,"As I frantically grabbed at it to pull it up, I dropped EVERY SiNGLE THING in my hands.",1,1,0,0,1
eng_train_track_a_00659,They check out the whole house and say it's clear to go back inside.,0,1,1,0,0
eng_train_track_a_00660,"But I was feeling really nervous, and my hands were sweaty.",0,1,0,0,0
eng_train_track_a_00661,"On my legs and feet I wore leggings, jeans, and then the bib.",0,0,0,0,0
eng_train_track_a_00662,"( I was smart & bit my tongue ) Oh, and great results, but I'm not going into details... ow.We spent all day together, and got pizza & a ton of beer for dinner!",0,0,1,0,0
eng_train_track_a_00663,"I jumped out wrapped a towel around me, dried off my hand and face and answered it.",0,0,0,0,0
eng_train_track_a_00664,He pulls out a switchblade and cuts the side of my mouth.,1,1,0,1,0
eng_train_track_a_00665,My arms shook.,0,1,0,0,0
eng_train_track_a_00666,My legs and face were also covered.,0,0,0,0,0
eng_train_track_a_00667,"My heart is broke, There's nothing to steal.",0,0,0,1,0
eng_train_track_a_00668,Well literally no one showed up.,0,0,0,1,1
eng_train_track_a_00669,&lt;/crazy-nutter&gt;,0,1,0,0,1
eng_train_track_a_00670,"As I got close to it, I realized that my handlebars were not going to fit, but it was too late to stop or turn.",0,1,0,0,1
eng_train_track_a_00671,My feet were totally soaked through.,0,1,0,1,0
eng_train_track_a_00672,"I was mad and when I put my hands together, fire appeared and I threw it.",1,0,0,0,0
eng_train_track_a_00673,"It wasn't easy, I told myself; I was running short of breaths and I believed my face was red and then pale ( or was it the other way round? )",0,1,0,1,0
eng_train_track_a_00674,"Total: 80.5 miles ( 10,550 ' ) My legs felt great all week, which is really encouraging considering this is the first week of the taper.",0,0,1,0,1
eng_train_track_a_00675,"Tears in my eyes, too much on my mind, and deep sadness in my heart.",0,1,0,1,0
eng_train_track_a_00676,It just kind of gradually vanished over a couple of hours.,0,0,0,0,1
eng_train_track_a_00677,"Bit of a pain for us awkward-types, but never fear!",0,1,1,0,0
eng_train_track_a_00678,My heart sank.,0,0,0,1,0
eng_train_track_a_00679,I shook my head and willed every broken hearted thought to go away.,0,0,0,1,0
eng_train_track_a_00680,"I feela little better, but my ears are popping, and my nose is running so muchthat I'm thinking I need to get stock in Puffs Tissues.",0,1,0,0,0
eng_train_track_a_00681,I just didn't have it in my legs to keep up with that through the hills and fell back.,0,1,0,1,0
eng_train_track_a_00682,I look down to check out the pool below and I see a small white sphere floating slowly along.,0,1,0,0,1
eng_train_track_a_00683,Charlie was so crazy!,0,0,1,0,1
eng_train_track_a_00684,"We didn't swing, we just rested and enjoyed the weather.",0,0,1,0,0
eng_train_track_a_00685,They're sitting right across the pool from my mom just STARING at her.,1,1,0,0,1
eng_train_track_a_00686,"4.about 4 years old, sitting on the couch in my basement eating an orange flavor ice.",0,0,1,0,0
eng_train_track_a_00687,Got caught with a shitload of mary jane.,1,1,0,1,1
eng_train_track_a_00688,"I got a thousand dollars from my grandfather that he invested in me when I was born to get my feet on the ground and already, in one day, it is almost gone.",0,0,0,1,0
eng_train_track_a_00689,"People just aren't buying CD's any more. When J. Warren, former owner of Vibes music, spoke these words, my heart sunk a little in my chest.",0,0,0,1,0
eng_train_track_a_00690,Your son is not liking the strap around my belly. '',0,1,0,0,0
eng_train_track_a_00691,"She was rude to our photographer, she was rude to a few guests, and to us.",1,0,0,0,0
eng_train_track_a_00692,She was an ugly and weird girl.,1,0,0,0,0
eng_train_track_a_00693,We locked our door and kept our lights on the whole night and just watched movies until dawn.,0,1,0,0,0
eng_train_track_a_00694,"Callie takes attention at my tone, having probably gotten used to my mumbled thanks in response to all of the attendees who had already been by, and she places her hand protectively at the base of my spine.",0,0,1,0,0
eng_train_track_a_00695,And that concludes this post of random news from my neck of the woods!,0,0,0,0,0
eng_train_track_a_00696,The nightmares and fear were new and inexplicable.,0,1,0,1,1
eng_train_track_a_00697,"So I fixed my eyes on the sandaled feet that walked before me until we arrived at the next town, never looking back.",0,0,0,0,0
eng_train_track_a_00698,Guess it's more sad than creepy.,0,0,0,1,0
eng_train_track_a_00699,"and Christian fish bumper stickers, it caught my eye and made me grin.",0,0,1,0,1
eng_train_track_a_00700,Now I'm a mostly law abiding student and moderately successful artist.,0,0,1,0,0
eng_train_track_a_00701,There was something about the way it was moving that didn't look or feel right.,0,1,0,0,1
eng_train_track_a_00702,I have seen the sr71 at smithsonian this thing was bigger.,0,0,1,0,1
eng_train_track_a_00703,"They even have fish baby food:: I think I just threw up a little in my mouth:: The fish here does taste better, even the cheap kind.",0,1,0,0,0
eng_train_track_a_00704,"This...desire, this problem?",0,1,0,1,1
eng_train_track_a_00705,"This is what I recall... There was a sheet draped across my belly, vertically, so I couldn't see what was going on.",0,1,0,0,0
eng_train_track_a_00706,At this point my cousin notices that his house is decorated entirely with circus clowns.,0,1,0,0,1
eng_train_track_a_00707,This is my creepiest real story.,0,1,0,0,1
eng_train_track_a_00708,"I got a full bottle of Vicodin for pain, and a soft cast on my wrist.",0,1,0,0,0
eng_train_track_a_00709,"Got ready for junior year to end June School ended, I dyed my hair purple lol... I sprained my ankle on the way to the riverfront festival.",0,1,0,1,0
eng_train_track_a_00710,"I was aghast but attempted to help her, so as not to tear the dress or hurt my arms.",0,1,0,0,0
eng_train_track_a_00711,It started out like a small ache but as the day progressed it turned into this sharp jabbing pain in my ear.,0,1,0,0,0
eng_train_track_a_00712,At 3000 comments deep no one will read it but I genuinely believe it's the creepiest one here.,0,1,0,0,1
eng_train_track_a_00713,"Even with all that, my asthma still keeps getting worse and worse.",0,1,0,1,0
eng_train_track_a_00714,She never went through general anesthesia again.,0,1,0,1,0
eng_train_track_a_00715,"Warmth, acrossed my cheek from golden rays.",0,0,1,0,0
eng_train_track_a_00716,Tomorrow I see a cardiologist to check my heart out.,0,1,0,0,0
eng_train_track_a_00717,A rather regular occurrence happened at night upstairs.,0,1,0,0,0
eng_train_track_a_00718,- I would wake up in the middle of the night and my bedroom would be super bright.,0,1,0,0,1
eng_train_track_a_00719,Like John and Will.,0,0,0,0,0
eng_train_track_a_00720,My blood turned to icewater in my veins.,0,1,0,0,0
eng_train_track_a_00721,I was kicking and cupping my hands for dear life.,0,1,0,0,0
eng_train_track_a_00722,I saw down the hallway a figure walking slowly toward me.,0,1,0,0,1
eng_train_track_a_00723,I turned my head to oncoming headlights.,0,1,0,0,0
eng_train_track_a_00724,"While packing up our booth at CHA, I momentarily threw my back out.",0,1,0,0,0
eng_train_track_a_00725,"my little dog:: 1 / 12 / Jane, originally uploaded by sarah...... a heartbeat at my feet.",0,0,1,0,0
eng_train_track_a_00726,No one was there.,0,1,0,1,1
eng_train_track_a_00727,If anything it has inspired my creativity.,0,0,1,0,0
eng_train_track_a_00728,I need no throwaway.,0,0,0,0,0
eng_train_track_a_00729,"As I lay upon the table with my eyes closed awaiting a peaceful treatment, she began to talk... OH NO!",0,1,0,0,1
eng_train_track_a_00730,"We got the ranch, loaded our guns and sat up till sunrise.",0,1,1,0,0
eng_train_track_a_00731,So was the suddenly loss of strength in my legs.,0,1,0,0,0
eng_train_track_a_00732,He senses my fear he feels some power he brings up his had I cry and I cower He's out of control I let out a screech he strikes again like lightening tears stream down my cheek there's a flash in his eyes what I beg him to quit bruised swollen cheeks a fracture in my hip.,1,1,0,1,0
eng_train_track_a_00733,It was a tempting trap and my greed forced me to fall for it and I burnt my hands there.,1,1,0,0,0
eng_train_track_a_00734,"In silence, I prayed and searched my heart....",0,1,0,1,0
eng_train_track_a_00735,she is an alcoholic.,0,1,0,1,0
eng_train_track_a_00736,My brain's dead weight I'm tryin to get my head straight but I can't figure out which Cheerleader i wan na impregnate.,0,1,0,1,0
eng_train_track_a_00737,"It was his (very crappy, white trash) dream car.",1,0,0,0,0
eng_train_track_a_00738,it splatterd HOT cleaning product everywhere and that burnt my arm and left a mark...,1,1,0,1,0
eng_train_track_a_00739,"Open the bedroom door, Brandon fast asleep on the bed.",0,0,1,0,0
eng_train_track_a_00740,Any potential bride is warned:  The groomsmen gifts will be swords.,0,1,0,0,1
eng_train_track_a_00741,"The headwind down this piece of road was not good, I had my head down, not good for talking in as much oxygen as I could.",0,1,0,0,0
eng_train_track_a_00742,He acted confused about the whole incident.,0,1,0,0,1
eng_train_track_a_00743,She lived in the boonies &amp; one night she was getting ready for bed when she glanced out the window &amp; saw a red flicker.,0,1,0,0,1
eng_train_track_a_00744,It was the day after my 20th birthday.,0,0,0,0,0
eng_train_track_a_00745,"I had my hand on the side of my face when I was drawing, and then I moved it and was like ` OH MY GOD I 'M BLEEDING OUT MY EARS AHHHHH!",0,1,0,0,1
eng_train_track_a_00746,I will never forget hat day.,0,0,0,1,1
eng_train_track_a_00747,"But, when I feel the sand under my feet, hear the roar of the waves and the strength of the gulf winds pushing and pulling the water in a sacred motion, all else is gone.",0,0,1,0,0
eng_train_track_a_00748,"My ankle is feeling 100x better, but now my knee is ridiculous swollen.",0,0,1,1,0
eng_train_track_a_00749,"You see, I was still on my journey to healing a bit of a `` broken heart '' so practically my heart was not in a bad shape then.",0,0,0,1,0
eng_train_track_a_00750,"Suddenly another plane was involved, heading for Washington and my heart stopped beating for a few seconds as the implications of what was happening took me to my knees.",0,1,0,1,1
eng_train_track_a_00751,Probably going to get buried.,0,1,0,1,0
eng_train_track_a_00752,What was the aftermath?,0,1,0,0,1
eng_train_track_a_00753,With work-Adam has really been breathing down my neck about files not being opened fast enough.,1,1,0,0,0
eng_train_track_a_00754,"This was my rest week and my legs, and everything else were closed for the day.",0,0,1,0,0
eng_train_track_a_00755,When I was just under 2 years old we started renting a crappy tiny little house out in the boonies.,0,0,0,1,0
eng_train_track_a_00756,"Jeff got in the tub with me at some point and was also rubbing my back and such, as most of my labor was in my lower back.",0,1,0,1,0
eng_train_track_a_00757,"I tried to punch him, but my arms were tied behind my back.",1,1,0,0,0
eng_train_track_a_00758,"Well I make it about 2 miles from my apartment when I notice a small drop on my arm and then another, I say uh oh I better get back then it starts to rain a little, then harder and harder, to the point that im soaked, even my shoes are filled with water.",0,1,0,1,0
eng_train_track_a_00759,I said sure thing.,0,0,1,0,0
eng_train_track_a_00760,"as usual, i feel like im carrying too much burdens in my heart.",0,1,0,1,0
eng_train_track_a_00761,It was just garbled.,0,1,0,0,1
eng_train_track_a_00762,": Already got one on my leg want another one on my left leg Yeah, my left leg, my foot, the back of my neck, my hand... want more?",0,0,1,0,0
eng_train_track_a_00763,Whatever was stuffing up my head yesterday moved into my chest.,0,1,0,1,0
eng_train_track_a_00764,After reading the top comment about the person's mom and her friend... maybe she isn't telling me something.,0,1,0,0,1
eng_train_track_a_00765,"Curtain pulled back, I shield my eyes for a moment, glare adjustment then neon colour washes over my face -- slack-jawed, open-mouthed awe $",0,0,1,0,1
eng_train_track_a_00766,"My stomach had been upset and was bothering me since I woke up, so I stopped at Sonic and got a Sunrise Smoothie for breakfast before heading to work.",0,1,0,1,0
eng_train_track_a_00767,I decide to stay awake and just well sit on my laptop.,0,0,0,0,0
eng_train_track_a_00768,I know last time I did this I hurt my back a little but I never learn I'm hard headed I wanted to burn up some more calories.,0,1,0,0,0
eng_train_track_a_00769,"There was blood coming out of my mouth, nose and ears.",0,1,0,1,1
eng_train_track_a_00770,It's the feeling of injecting crap into my veins and feeling my soul being sucked slowly through the needle drinking from my arm like a giant mosquito that I loathe.,1,1,0,1,0
eng_train_track_a_00771,Boy was I wrong.,0,1,0,1,1
eng_train_track_a_00772,I had a dream one night of a golden-haired child.,0,0,1,0,1
eng_train_track_a_00773,""" and burst out laughing.",0,0,1,0,1
eng_train_track_a_00774,They were both fantastic.,0,0,1,0,0
eng_train_track_a_00775,Fairly certain I got a back rub from my boyfriend though.,0,0,1,0,1
eng_train_track_a_00776,Some children came out and cheered me on offering water and slapping my back.,0,0,1,0,0
eng_train_track_a_00777,"Sometimes my eyes feel so transparent, so rubbing them helps my eye lids feel real.",0,1,0,0,0
eng_train_track_a_00778,"Nothing in his bed, not on his pillow, not on the bed, not on any doorhandles...nothing.",0,1,0,1,1
eng_train_track_a_00779,"I told them I felt a bit sick so they hurriedly put a sickbowl on my chest, then 10 seconds later I spewed up but a lot of it when all down my new white tshirt.",0,1,0,1,1
eng_train_track_a_00780,I drew my robes around me tightly as my legs kept walking to no particular destination.,0,1,0,1,0
eng_train_track_a_00781,"Several hours of that was enough to put me flat on my back, so I took a nice long nap, then just rested for the remainder of the day.",0,1,0,0,0
